Province,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region,DeathRate,RecoveryRate
,Serbia,44.0165,21.0059,2020-05-24,11159,238,5857,5064,Europe,2.13,52.49
,Seychelles,-4.6796,55.492,2020-05-24,11,0,11,0,Africa,0.0,100.0
,Singapore,1.2833,103.8333,2020-05-24,31616,23,14876,16717,Western Pacific,0.07,47.05
,Slovakia,48.669,19.699,2020-05-24,1509,28,1301,180,Europe,1.86,86.22
,Slovenia,46.1512,14.9955,2020-05-24,1468,107,1340,21,Europe,7.29,91.28
,Somalia,5.152149,46.199616,2020-05-24,1594,61,204,1329,Eastern Mediterranean,3.83,12.8
,South Africa,-30.5595,22.9375,2020-05-24,22583,429,11100,11054,Africa,1.9,49.15
,Spain,40.463667,-3.74922,2020-05-24,235772,28752,150376,56644,Europe,12.19,63.78
,Sri Lanka,7.873054,80.77179699999998,2020-05-24,1141,9,674,458,South-East Asia,0.79,59.07
,Sudan,12.8628,30.2176,2020-05-24,3820,165,458,3197,Eastern Mediterranean,4.32,11.99
,Suriname,3.9193,-56.0278,2020-05-24,11,1,9,1,Americas,9.09,81.82
,Sweden,60.128161,18.643501,2020-05-24,33459,3998,0,29461,Europe,11.95,0.0
,Switzerland,46.8182,8.2275,2020-05-24,30736,1906,28100,730,Europe,6.2,91.42
,Taiwan*,23.7,121.0,2020-05-24,441,7,414,20,Western Pacific,1.59,93.88
,Tanzania,-6.369028,34.888822,2020-05-24,509,21,183,305,Africa,4.13,35.95
,Thailand,15.870032,100.992541,2020-05-24,3040,56,2921,63,South-East Asia,1.84,96.09
,Togo,8.6195,0.8248,2020-05-24,381,12,141,228,Africa,3.15,37.01
,Trinidad and Tobago,10.6918,-61.2225,2020-05-24,116,8,108,0,Americas,6.9,93.1
,Tunisia,33.886917,9.537499,2020-05-24,1051,48,917,86,Eastern Mediterranean,4.57,87.25
,Turkey,38.9637,35.2433,2020-05-24,156827,4340,118694,33793,Europe,2.77,75.68
,Uganda,1.373333,32.290275,2020-05-24,198,0,68,130,Africa,0.0,34.34
,Ukraine,48.3794,31.1656,2020-05-24,20986,617,7108,13261,Europe,2.94,33.87
,United Arab Emirates,23.424076,53.847818,2020-05-24,29485,245,15056,14184,Eastern Mediterranean,0.83,51.06
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-24,133,9,81,43,Europe,6.77,60.9
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-24,129,1,61,67,Europe,0.78,47.29
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-24,558,45,517,-4,Europe,8.06,92.65
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-24,154,0,147,7,Europe,0.0,95.45
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-24,336,24,303,9,Europe,7.14,90.18
Montserrat,United Kingdom,16.742498,-62.187366,2020-05-24,11,1,10,0,Europe,9.09,90.91
,United Kingdom,55.3781,-3.4360000000000004,2020-05-24,245680,37175,0,208505,Europe,15.13,0.0
,Uruguay,-32.5228,-55.7658,2020-05-24,769,22,618,129,Americas,2.86,80.36
,US,40.0,-100.0,2020-05-24,1651289,98754,366736,1185799,Americas,5.98,22.21
,Uzbekistan,41.377491,64.585262,2020-05-24,3164,13,2565,586,Europe,0.41,81.07
,Venezuela,6.4238,-66.5897,2020-05-24,1121,10,262,849,Americas,0.89,23.37
,Vietnam,14.058324,108.277199,2020-05-24,325,0,267,58,Western Pacific,0.0,82.15
,Zambia,-13.133897,27.849332,2020-05-24,920,7,336,577,Africa,0.76,36.52
,Zimbabwe,-19.015438,29.154857,2020-05-24,56,4,25,27,Africa,7.14,44.64
,Dominica,15.415,-61.371,2020-05-24,16,0,16,0,Americas,0.0,100.0
,Grenada,12.1165,-61.679,2020-05-24,22,0,17,5,Americas,0.0,77.27
,Mozambique,-18.665695,35.529562,2020-05-24,194,0,0,194,Africa,0.0,0.0
,Syria,34.802075,38.99681500000001,2020-05-24,86,4,0,82,Eastern Mediterranean,4.65,0.0
,Timor-Leste,-8.874217,125.727539,2020-05-24,24,0,0,24,South-East Asia,0.0,0.0
,Belize,17.1899,-88.4976,2020-05-24,18,2,16,0,Americas,11.11,88.89
,Laos,19.85627,102.495496,2020-05-24,19,0,14,5,Western Pacific,0.0,73.68
,Libya,26.3351,17.228331,2020-05-24,75,3,39,33,Eastern Mediterranean,4.0,52.0
,West Bank and Gaza,31.9522,35.2332,2020-05-24,423,3,357,63,Eastern Mediterranean,0.71,84.4
,Guinea-Bissau,11.8037,-15.1804,2020-05-24,1114,6,42,1066,Africa,0.54,3.77
,Mali,17.570692,-3.996166000000001,2020-05-24,1030,65,597,368,Africa,6.31,57.96
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-24,15,0,15,0,Americas,0.0,100.0
Northwest Territories,Canada,64.8255,-124.8457,2020-05-24,5,0,0,5,Americas,0.0,0.0
Yukon,Canada,64.2823,-135.0,2020-05-24,11,0,0,11,Americas,0.0,0.0
,Kosovo,42.602636,20.902977,2020-05-24,1032,29,785,218,Europe,2.81,76.07
,Burma,21.9162,95.956,2020-05-24,201,6,122,73,South-East Asia,2.99,60.7
Anguilla,United Kingdom,18.2206,-63.0686,2020-05-24,3,0,3,0,Europe,0.0,100.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-24,8,1,6,1,Europe,12.5,75.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-24,12,1,10,1,Europe,8.33,83.33
,Botswana,-22.3285,24.6849,2020-05-24,35,1,19,15,Africa,2.86,54.29
,Burundi,-3.3731,29.9189,2020-05-24,42,1,20,21,Africa,2.38,47.62
,Sierra Leone,8.460555000000001,-11.779889,2020-05-24,707,40,241,426,Africa,5.66,34.09
,Malawi,-13.2543,34.3015,2020-05-24,83,4,33,46,Africa,4.82,39.76
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-24,13,0,13,0,Europe,0.0,100.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-24,1,0,1,0,Europe,0.0,100.0
,South Sudan,6.877000000000002,31.307,2020-05-24,655,8,6,641,Africa,1.22,0.92
,Western Sahara,24.2155,-12.8858,2020-05-24,9,0,6,3,Africa,0.0,66.67
,Sao Tome and Principe,0.1864,6.6131,2020-05-24,251,8,4,239,Africa,3.19,1.59
,Yemen,15.552727,48.516388,2020-05-24,222,42,10,170,Eastern Mediterranean,18.92,4.5
,Comoros,-11.6455,43.3333,2020-05-24,87,1,21,65,Africa,1.15,24.14
,Tajikistan,38.861,71.2761,2020-05-24,2929,46,1301,1582,Europe,1.57,44.42
,Lesotho,-29.61,28.2336,2020-05-24,2,0,0,2,Africa,0.0,0.0
,Afghanistan,33.93911,67.709953,2020-05-25,11173,219,1097,9857,Eastern Mediterranean,1.96,9.82
,Albania,41.1533,20.1683,2020-05-25,1004,32,795,177,Europe,3.19,79.18
,Algeria,28.0339,1.6596,2020-05-25,8503,609,4747,3147,Africa,7.16,55.83
,Andorra,42.5063,1.5218,2020-05-25,763,51,663,49,Europe,6.68,86.89
,Angola,-11.2027,17.8739,2020-05-25,70,4,18,48,Africa,5.71,25.71
,Antigua and Barbuda,17.0608,-61.7964,2020-05-25,25,3,19,3,Americas,12.0,76.0
,Argentina,-38.4161,-63.6167,2020-05-25,12628,467,3999,8162,Americas,3.7,31.67
,Armenia,40.0691,45.0382,2020-05-25,7113,87,3145,3881,Europe,1.22,44.21
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-25,107,3,104,0,Western Pacific,2.8,97.2
New South Wales,Australia,-33.8688,151.2093,2020-05-25,3092,48,2661,383,Western Pacific,1.55,86.06
Northern Territory,Australia,-12.4634,130.8456,2020-05-25,29,0,29,0,Western Pacific,0.0,100.0
Queensland,Australia,-27.4698,153.0251,2020-05-25,1057,6,1039,12,Western Pacific,0.57,98.3
South Australia,Australia,-34.9285,138.6007,2020-05-25,439,4,435,0,Western Pacific,0.91,99.09
Tasmania,Australia,-42.8821,147.3272,2020-05-25,228,13,202,13,Western Pacific,5.7,88.6
Victoria,Australia,-37.8136,144.9631,2020-05-25,1610,19,1533,58,Western Pacific,1.18,95.22
Western Australia,Australia,-31.9505,115.8605,2020-05-25,564,9,549,6,Western Pacific,1.6,97.34
,Austria,47.5162,14.5501,2020-05-25,16539,641,15138,760,Europe,3.88,91.53
,Azerbaijan,40.1431,47.5769,2020-05-25,4271,51,2741,1479,Europe,1.19,64.18
,Bahamas,25.025885,-78.035889,2020-05-25,100,11,46,43,Americas,11.0,46.0
,Bahrain,26.0275,50.55,2020-05-25,9171,14,4753,4404,Eastern Mediterranean,0.15,51.83
,Bangladesh,23.685,90.3563,2020-05-25,35585,501,7334,27750,South-East Asia,1.41,20.61
,Barbados,13.1939,-59.5432,2020-05-25,92,7,71,14,Americas,7.61,77.17
,Belarus,53.7098,27.9534,2020-05-25,37144,204,14449,22491,Europe,0.55,38.9
,Belgium,50.8333,4.469936,2020-05-25,57342,9312,15297,32733,Europe,16.24,26.68
,Benin,9.3077,2.3158,2020-05-25,191,3,84,104,Africa,1.57,43.98
,Bhutan,27.5142,90.4336,2020-05-25,27,0,6,21,South-East Asia,0.0,22.22
,Bolivia,-16.2902,-63.5887,2020-05-25,6660,261,647,5752,Americas,3.92,9.71
,Bosnia and Herzegovina,43.9159,17.6791,2020-05-25,2406,146,1696,564,Europe,6.07,70.49
,Brazil,-14.235,-51.9253,2020-05-25,374898,23473,153833,197592,Americas,6.26,41.03
,Brunei,4.5353,114.7277,2020-05-25,141,1,137,3,Western Pacific,0.71,97.16
,Bulgaria,42.7339,25.4858,2020-05-25,2433,130,862,1441,Europe,5.34,35.43
,Burkina Faso,12.2383,-1.5616,2020-05-25,832,52,672,108,Africa,6.25,80.77
,Cabo Verde,16.5388,-23.0418,2020-05-25,390,3,155,232,Africa,0.77,39.74
,Cambodia,11.55,104.9167,2020-05-25,124,0,122,2,Western Pacific,0.0,98.39
,Cameroon,3.848,11.5021,2020-05-25,4890,165,1865,2860,Africa,3.37,38.14
Alberta,Canada,53.9333,-116.5765,2020-05-25,6879,138,0,6741,Americas,2.01,0.0
British Columbia,Canada,53.7267,-127.6476,2020-05-25,2530,161,0,2369,Americas,6.36,0.0
Manitoba,Canada,53.7609,-98.8139,2020-05-25,292,7,0,285,Americas,2.4,0.0
New Brunswick,Canada,46.5653,-66.4619,2020-05-25,121,0,0,121,Americas,0.0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-25,260,3,0,257,Americas,1.15,0.0
Nova Scotia,Canada,44.682,-63.7443,2020-05-25,1051,58,0,993,Americas,5.52,0.0
Ontario,Canada,51.2538,-85.3232,2020-05-25,27302,2210,0,25092,Americas,8.09,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-25,27,0,0,27,Americas,0.0,0.0
Quebec,Canada,52.9399,-73.5491,2020-05-25,47993,4070,0,43923,Americas,8.48,0.0
Saskatchewan,Canada,52.9399,-106.4509,2020-05-25,634,7,0,627,Americas,1.1,0.0
,Central African Republic,6.6111,20.9394,2020-05-25,652,1,22,629,Africa,0.15,3.37
,Chad,15.4542,18.7322,2020-05-25,687,61,244,382,Africa,8.88,35.52
,Chile,-35.6751,-71.543,2020-05-25,88891,761,29302,58828,Americas,0.86,32.96
Anhui,China,31.8257,117.2264,2020-05-25,991,6,985,0,Western Pacific,0.61,99.39
Beijing,China,40.1824,116.4142,2020-05-25,593,9,581,3,Western Pacific,1.52,97.98
Chongqing,China,30.0572,107.874,2020-05-25,579,6,573,0,Western Pacific,1.04,98.96
Fujian,China,26.0789,117.9874,2020-05-25,357,1,355,1,Western Pacific,0.28,99.44
Gansu,China,35.7518,104.2861,2020-05-25,139,2,137,0,Western Pacific,1.44,98.56
Guangdong,China,23.3417,113.4244,2020-05-25,1592,8,1581,3,Western Pacific,0.5,99.31
Guangxi,China,23.8298,108.7881,2020-05-25,254,2,252,0,Western Pacific,0.79,99.21
Guizhou,China,26.8154,106.8748,2020-05-25,147,2,145,0,Western Pacific,1.36,98.64
Hainan,China,19.1959,109.7453,2020-05-25,169,6,162,1,Western Pacific,3.55,95.86
Hebei,China,39.549,116.1306,2020-05-25,328,6,0,322,Western Pacific,1.83,0.0
Heilongjiang,China,47.862,127.7615,2020-05-25,945,13,932,0,Western Pacific,1.38,98.62
Henan,China,37.8957,114.9042,2020-05-25,1276,22,0,1254,Western Pacific,1.72,0.0
Hong Kong,China,22.3,114.2,2020-05-25,1065,4,1030,31,Western Pacific,0.38,96.71
Hubei,China,30.9756,112.2707,2020-05-25,68135,4512,63617,6,Western Pacific,6.62,93.37
Hunan,China,27.6104,111.7088,2020-05-25,1019,4,1015,0,Western Pacific,0.39,99.61
Inner Mongolia,China,44.0935,113.9448,2020-05-25,232,1,204,27,Western Pacific,0.43,87.93
Jiangsu,China,32.9711,119.455,2020-05-25,653,0,653,0,Western Pacific,0.0,100.0
Jiangxi,China,27.614,115.7221,2020-05-25,937,1,936,0,Western Pacific,0.11,99.89
Jilin,China,43.6661,126.1923,2020-05-25,155,2,128,25,Western Pacific,1.29,82.58
Liaoning,China,41.2956,122.6085,2020-05-25,149,2,147,0,Western Pacific,1.34,98.66
Macau,China,22.1667,113.55,2020-05-25,45,0,45,0,Western Pacific,0.0,100.0
Ningxia,China,37.2692,106.1655,2020-05-25,75,0,75,0,Western Pacific,0.0,100.0
Qinghai,China,35.7452,95.9956,2020-05-25,18,0,18,0,Western Pacific,0.0,100.0
Shaanxi,China,35.1917,108.8701,2020-05-25,308,3,305,0,Western Pacific,0.97,99.03
Shandong,China,36.3427,118.1498,2020-05-25,788,7,780,1,Western Pacific,0.89,98.98
Shanghai,China,31.202,121.4491,2020-05-25,669,7,652,10,Western Pacific,1.05,97.46
Shanxi,China,37.5777,112.2922,2020-05-25,198,0,198,0,Western Pacific,0.0,100.0
Sichuan,China,30.6171,102.7103,2020-05-25,564,3,558,3,Western Pacific,0.53,98.94
Tianjin,China,39.3054,117.323,2020-05-25,192,3,188,1,Western Pacific,1.56,97.92
Tibet,China,31.6927,88.0924,2020-05-25,1,0,1,0,Western Pacific,0.0,100.0
Xinjiang,China,41.1129,85.2401,2020-05-25,76,3,73,0,Western Pacific,3.95,96.05
Yunnan,China,24.974,101.487,2020-05-25,185,2,183,0,Western Pacific,1.08,98.92
Zhejiang,China,29.1832,120.0934,2020-05-25,1268,1,1267,0,Western Pacific,0.08,99.92
,Colombia,4.5709,-74.2973,2020-05-25,21981,750,5265,15966,Americas,3.41,23.95
,Congo (Brazzaville),-0.228,15.8277,2020-05-25,487,16,147,324,Africa,3.29,30.18
,Congo (Kinshasa),-4.0383,21.7587,2020-05-25,2297,67,337,1893,Africa,2.92,14.67
,Costa Rica,9.7489,-83.7534,2020-05-25,951,10,628,313,Americas,1.05,66.04
,Cote d'Ivoire,7.54,-5.5471,2020-05-25,2423,30,1257,1136,Africa,1.24,51.88
,Croatia,45.1,15.2,2020-05-25,2244,100,2035,109,Europe,4.46,90.69
,Cuba,21.521757,-77.78116700000002,2020-05-25,1947,82,1704,161,Americas,4.21,87.52
,Cyprus,35.1264,33.4299,2020-05-25,937,17,594,326,Europe,1.81,63.39
,Czechia,49.8175,15.473,2020-05-25,9002,317,6182,2503,Europe,3.52,68.67
Faroe Islands,Denmark,61.8926,-6.9118,2020-05-25,187,0,187,0,Europe,0.0,100.0
Greenland,Greenland,71.7069,-42.6043,2020-05-25,12,0,11,1,Europe,0.0,91.67
,Denmark,56.2639,9.5018,2020-05-25,11387,563,9964,860,Europe,4.94,87.5
,Djibouti,11.8251,42.5903,2020-05-25,2468,14,1079,1375,Eastern Mediterranean,0.57,43.72
,Dominican Republic,18.7357,-70.1627,2020-05-25,15073,460,8285,6328,Americas,3.05,54.97
,Ecuador,-1.8312,-78.1834,2020-05-25,37355,3203,18003,16149,Americas,8.57,48.19
,Egypt,26.820553000000004,30.802498,2020-05-25,17967,783,4900,12284,Eastern Mediterranean,4.36,27.27
,El Salvador,13.7942,-88.8965,2020-05-25,1983,35,772,1176,Americas,1.77,38.93
,Equatorial Guinea,1.6508,10.2679,2020-05-25,1043,12,165,866,Africa,1.15,15.82
,Eritrea,15.1794,39.7823,2020-05-25,39,0,39,0,Africa,0.0,100.0
,Estonia,58.5953,25.0136,2020-05-25,1824,65,1538,221,Europe,3.56,84.32
,Eswatini,-26.5225,31.4659,2020-05-25,256,2,158,96,Africa,0.78,61.72
,Ethiopia,9.145,40.4897,2020-05-25,655,5,159,491,Africa,0.76,24.27
,Fiji,-17.7134,178.065,2020-05-25,18,0,15,3,Western Pacific,0.0,83.33
,Finland,61.92411,25.748151,2020-05-25,6599,308,5100,1191,Europe,4.67,77.28
French Guiana,France,3.9339,-53.1258,2020-05-25,353,1,146,206,Europe,0.28,41.36
French Polynesia,France,-17.6797,149.4068,2020-05-25,60,0,60,0,Europe,0.0,100.0
Guadeloupe,France,16.265,-61.551,2020-05-25,161,14,115,32,Europe,8.7,71.43
Mayotte,France,-12.8275,45.166244,2020-05-25,1609,20,894,695,Europe,1.24,55.56
New Caledonia,France,-20.904305,165.618042,2020-05-25,18,0,18,0,Europe,0.0,100.0
Reunion,France,-21.1151,55.5364,2020-05-25,456,1,411,44,Europe,0.22,90.13
Saint Barthelemy,France,17.9,-62.8333,2020-05-25,6,0,6,0,Europe,0.0,100.0
St Martin,France,18.0708,-63.0501,2020-05-25,40,3,33,4,Europe,7.5,82.5
Martinique,France,14.6415,-61.0242,2020-05-25,197,14,91,92,Europe,7.11,46.19
,France,46.2276,2.2137,2020-05-25,180166,28407,63542,88217,Europe,15.77,35.27
,Gabon,-0.8037,11.6094,2020-05-25,2135,14,562,1559,Africa,0.66,26.32
,Gambia,13.4432,-15.3101,2020-05-25,25,1,17,7,Africa,4.0,68.0
,Georgia,42.3154,43.3569,2020-05-25,731,12,526,193,Europe,1.64,71.96
,Germany,51.165691,10.451526,2020-05-25,180600,8309,161199,11092,Europe,4.6,89.26
,Ghana,7.9465,-1.0232,2020-05-25,6808,32,2070,4706,Africa,0.47,30.41
,Greece,39.0742,21.8243,2020-05-25,2882,172,1374,1336,Europe,5.97,47.68
,Guatemala,15.7835,-90.2308,2020-05-25,3760,59,274,3427,Americas,1.57,7.29
,Guinea,9.9456,-9.6966,2020-05-25,3275,20,1673,1582,Africa,0.61,51.08
,Guyana,4.860416000000002,-58.93018000000001,2020-05-25,137,11,62,64,Americas,8.03,45.26
,Haiti,18.9712,-72.2852,2020-05-25,958,27,22,909,Americas,2.82,2.3
,Holy See,41.9029,12.4534,2020-05-25,12,0,2,10,Europe,0.0,16.67
,Honduras,15.2,-86.2419,2020-05-25,4189,182,473,3534,Americas,4.34,11.29
,Hungary,47.1625,19.5033,2020-05-25,3756,491,1711,1554,Europe,13.07,45.55
,Iceland,64.9631,-19.0208,2020-05-25,1804,10,1791,3,Europe,0.55,99.28
,India,20.593684,78.96288,2020-05-25,144950,4172,60706,80072,South-East Asia,2.88,41.88
,Indonesia,-0.7893,113.9213,2020-05-25,22750,1391,5642,15717,South-East Asia,6.11,24.8
,Iran,32.427908,53.68804599999999,2020-05-25,137724,7451,107713,22560,Eastern Mediterranean,5.41,78.21
,Iraq,33.223191,43.679291,2020-05-25,4632,163,2811,1658,Eastern Mediterranean,3.52,60.69
,Ireland,53.1424,-7.6921,2020-05-25,24698,1606,21060,2032,Europe,6.5,85.27
,Israel,31.046051,34.851612,2020-05-25,16734,281,14307,2146,Europe,1.68,85.5
,Italy,41.87194,12.56738,2020-05-25,230158,32877,141981,55300,Europe,14.28,61.69
,Jamaica,18.1096,-77.2975,2020-05-25,556,9,238,309,Americas,1.62,42.81
,Japan,36.204824,138.252924,2020-05-25,16472,857,13612,2003,Western Pacific,5.2,82.64
,Jordan,31.24,36.51,2020-05-25,711,9,479,223,Eastern Mediterranean,1.27,67.37
,Kazakhstan,48.0196,66.9237,2020-05-25,8969,35,4515,4419,Europe,0.39,50.34
,Kenya,-0.0236,37.9062,2020-05-25,1286,52,402,832,Africa,4.04,31.26
,South Korea,35.90775700000001,127.766922,2020-05-25,11225,269,10275,681,Western Pacific,2.4,91.54
,Kuwait,29.31166,47.481766,2020-05-25,21967,165,6621,15181,Eastern Mediterranean,0.75,30.14
,Kyrgyzstan,41.20438,74.766098,2020-05-25,1433,16,992,425,Europe,1.12,69.23
,Latvia,56.8796,24.6032,2020-05-25,1049,22,712,315,Europe,2.1,67.87
,Lebanon,33.8547,35.8623,2020-05-25,1119,26,688,405,Eastern Mediterranean,2.32,61.48
,Liberia,6.4280550000000005,-9.429499,2020-05-25,265,26,141,98,Africa,9.81,53.21
,Liechtenstein,47.14,9.55,2020-05-25,82,1,81,0,Europe,1.22,98.78
,Lithuania,55.1694,23.8813,2020-05-25,1635,63,1138,434,Europe,3.85,69.6
,Luxembourg,49.8153,6.1296,2020-05-25,3993,110,3781,102,Europe,2.75,94.69
,Madagascar,-18.766947,46.869107,2020-05-25,542,2,147,393,Africa,0.37,27.12
,Malaysia,4.210483999999999,101.975766,2020-05-25,7417,115,5979,1323,Western Pacific,1.55,80.61
,Maldives,3.2028,73.2207,2020-05-25,1395,4,155,1236,South-East Asia,0.29,11.11
,Malta,35.9375,14.3754,2020-05-25,611,6,485,120,Europe,0.98,79.38
,Mauritania,21.0079,-10.9408,2020-05-25,262,9,15,238,Africa,3.44,5.73
,Mauritius,-20.348404,57.552152,2020-05-25,334,10,322,2,Africa,2.99,96.41
,Mexico,23.6345,-102.5528,2020-05-25,71105,7633,49452,14020,Americas,10.73,69.55
,Moldova,47.4116,28.3699,2020-05-25,7147,261,3802,3084,Europe,3.65,53.2
,Monaco,43.7333,7.4167,2020-05-25,98,4,90,4,Europe,4.08,91.84
,Mongolia,46.8625,103.8467,2020-05-25,141,0,33,108,Western Pacific,0.0,23.4
,Montenegro,42.708678000000006,19.37439,2020-05-25,324,9,315,0,Europe,2.78,97.22
,Morocco,31.7917,-7.0926,2020-05-25,7532,200,4774,2558,Eastern Mediterranean,2.66,63.38
,Namibia,-22.9576,18.4904,2020-05-25,21,0,14,7,Africa,0.0,66.67
,Nepal,28.1667,84.25,2020-05-25,682,4,112,566,South-East Asia,0.59,16.42
Aruba,Netherlands,12.5211,-69.9683,2020-05-25,101,3,95,3,Europe,2.97,94.06
Curacao,Netherlands,12.1696,-68.99,2020-05-25,18,1,14,3,Europe,5.56,77.78
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-25,77,15,59,3,Europe,19.48,76.62
,Netherlands,52.1326,5.2913,2020-05-25,45445,5830,0,39615,Europe,12.83,0.0
,New Zealand,-40.9006,174.886,2020-05-25,1504,21,1461,22,Western Pacific,1.4,97.14
,Nicaragua,12.865416,-85.207229,2020-05-25,279,17,199,63,Americas,6.09,71.33
,Niger,17.607789,8.081666,2020-05-25,951,62,786,103,Africa,6.52,82.65
,Nigeria,9.082,8.6753,2020-05-25,8068,233,2311,5524,Africa,2.89,28.64
,North Macedonia,41.6086,21.7453,2020-05-25,1999,113,1439,447,Europe,5.65,71.99
,Norway,60.472,8.4689,2020-05-25,8364,235,7727,402,Europe,2.81,92.38
,Oman,21.512583,55.92325500000001,2020-05-25,7770,37,1933,5800,Eastern Mediterranean,0.48,24.88
,Pakistan,30.3753,69.3451,2020-05-25,57705,1197,18314,38194,Eastern Mediterranean,2.07,31.74
,Panama,8.538,-80.7821,2020-05-25,11183,310,6279,4594,Americas,2.77,56.15
,Papua New Guinea,-6.314993,143.95555,2020-05-25,8,0,8,0,Western Pacific,0.0,100.0
,Paraguay,-23.4425,-58.4438,2020-05-25,865,11,344,510,Americas,1.27,39.77
,Peru,-9.19,-75.0152,2020-05-25,123979,3629,50949,69401,Americas,2.93,41.09
,Philippines,12.879721,121.774017,2020-05-25,14319,873,3323,10123,Western Pacific,6.1,23.21
,Poland,51.9194,19.1451,2020-05-25,21631,1007,9276,11348,Europe,4.66,42.88
,Portugal,39.3999,-8.2245,2020-05-25,30788,1330,17822,11636,Europe,4.32,57.89
,Qatar,25.3548,51.1839,2020-05-25,45465,26,10363,35076,Eastern Mediterranean,0.06,22.79
,Romania,45.9432,24.9668,2020-05-25,18283,1205,11630,5448,Europe,6.59,63.61
,Russia,61.52401,105.318756,2020-05-25,353427,3633,118798,230996,Europe,1.03,33.61
,Rwanda,-1.9403,29.8739,2020-05-25,336,0,238,98,Africa,0.0,70.83
,Saint Lucia,13.9094,-60.9789,2020-05-25,18,0,18,0,Americas,0.0,100.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-25,18,0,14,4,Americas,0.0,77.78
,San Marino,43.9424,12.4578,2020-05-25,666,42,270,354,Europe,6.31,40.54
,Saudi Arabia,23.885942,45.079162,2020-05-25,74795,399,45668,28728,Eastern Mediterranean,0.53,61.06
,Senegal,14.4974,-14.4524,2020-05-25,3130,35,1515,1580,Africa,1.12,48.4
,Serbia,44.0165,21.0059,2020-05-25,11193,239,5920,5034,Europe,2.14,52.89
,Seychelles,-4.6796,55.492,2020-05-25,11,0,11,0,Africa,0.0,100.0
,Singapore,1.2833,103.8333,2020-05-25,31960,23,15738,16199,Western Pacific,0.07,49.24
,Slovakia,48.669,19.699,2020-05-25,1511,28,1307,176,Europe,1.85,86.5
,Slovenia,46.1512,14.9955,2020-05-25,1469,107,1346,16,Europe,7.28,91.63
,Somalia,5.152149,46.199616,2020-05-25,1689,66,235,1388,Eastern Mediterranean,3.91,13.91
,South Africa,-30.5595,22.9375,2020-05-25,23615,481,11917,11217,Africa,2.04,50.46
,Spain,40.463667,-3.74922,2020-05-25,235400,26834,150376,58190,Europe,11.4,63.88
,Sri Lanka,7.873054,80.77179699999998,2020-05-25,1182,10,695,477,South-East Asia,0.85,58.8
,Sudan,12.8628,30.2176,2020-05-25,3976,170,503,3303,Eastern Mediterranean,4.28,12.65
,Suriname,3.9193,-56.0278,2020-05-25,11,1,9,1,Americas,9.09,81.82
,Sweden,60.128161,18.643501,2020-05-25,33843,4029,0,29814,Europe,11.9,0.0
,Switzerland,46.8182,8.2275,2020-05-25,30746,1913,28200,633,Europe,6.22,91.72
,Taiwan*,23.7,121.0,2020-05-25,441,7,415,19,Western Pacific,1.59,94.1
,Tanzania,-6.369028,34.888822,2020-05-25,509,21,183,305,Africa,4.13,35.95
,Thailand,15.870032,100.992541,2020-05-25,3042,57,2928,57,South-East Asia,1.87,96.25
,Togo,8.6195,0.8248,2020-05-25,386,13,161,212,Africa,3.37,41.71
